Points:0,Points:1,Points:2,vtkOriginalIndices
0.00201579,-0.0193492,0,2623
0.0097646,-0.0130339,0,2624
-3.05511,-1.70556,0,2625
-2.88678,-1.61235,0,2626
-2.71845,-1.51913,0,2627
-2.55011,-1.42592,0,2628
-2.38178,-1.3327,0,2629
-2.21345,-1.23949,0,2630
-2.04512,-1.14628,0,2631
-1.87678,-1.05306,0,2632
-1.70845,-0.959848,0,2633
-1.54012,-0.866634,0,2634
-1.37179,-0.77342,0,2635
-1.20345,-0.680206,0,2636
-1.04723,-0.593699,0,2637
-0.910197,-0.517815,0,2638
-0.789989,-0.45125,0,2639
-0.684545,-0.39286,0,2640
-0.592049,-0.34164,0,2641
-0.510912,-0.296711,0,2642
-0.43974,-0.257299,0,2643
-0.377308,-0.222728,0,2644
-0.322543,-0.192402,0,2645
-0.274504,-0.1658,0,2646
-0.232364,-0.142465,0,2647
-0.1954,-0.121996,0,2648
-0.162975,-0.10404,0,2649
-0.134531,-0.08829,0,2650
-0.109581,-0.0744739,0,2651
-0.0876953,-0.0623545,0,2652
-0.068497,-0.0517235,0,2653
-0.0516564,-0.042398,0,2654
-0.0368839,-0.0342177,0,2655
-0.0239256,-0.0270421,0,2656
-0.0125587,-0.0207476,0,2657
-0.00258766,-0.0152262,0,2658
0.00615863,-0.0103828,0,2659
-3.31111,-1.13369,0,2660
-3.12887,-1.07175,0,2661
-2.94663,-1.00981,0,2662
-2.7644,-0.947863,0,2663
-2.58216,-0.88592,0,2664
-2.39993,-0.823978,0,2665
-2.21769,-0.762035,0,2666
-2.03546,-0.700092,0,2667
-1.85322,-0.63815,0,2668
-1.67099,-0.576207,0,2669
-1.48875,-0.514265,0,2670
-1.30651,-0.452322,0,2671
-1.13739,-0.394836,0,2672
-0.989036,-0.34441,0,2673
-0.8589,-0.300176,0,2674
-0.744746,-0.261375,0,2675
-0.644611,-0.227338,0,2676
-0.556773,-0.197482,0,2677
-0.479723,-0.171292,0,2678
-0.412134,-0.148319,0,2679
-0.352846,-0.128166,0,2680
-0.300839,-0.110489,0,2681
-0.255219,-0.0949825,0,2682
-0.215202,-0.0813803,0,2683
-0.180098,-0.0694485,0,2684
-0.149306,-0.0589821,0,2685
-0.122295,-0.049801,0,2686
-0.0986015,-0.0417474,0,2687
-0.0778176,-0.0346829,0,2688
-0.059586,-0.0284859,0,2689
-0.0435935,-0.02305,0,2690
-0.0295649,-0.0182816,0,2691
-0.0172591,-0.0140988,0,2692
-0.00646461,-0.0104297,0,2693
0.00300409,-0.00721121,0,2694
-3.45957,-0.524982,0,2695
-3.2693,-0.496301,0,2696
-3.07903,-0.46762,0,2697
-2.88876,-0.43894,0,2698
-2.69849,-0.410259,0,2699
-2.50822,-0.381578,0,2700
-2.31796,-0.352897,0,2701
-2.12769,-0.324216,0,2702
-1.93742,-0.295535,0,2703
-1.74715,-0.266854,0,2704
-1.55688,-0.238173,0,2705
-1.36661,-0.209492,0,2706
-1.19003,-0.182875,0,2707
-1.03513,-0.159526,0,2708
-0.899259,-0.139045,0,2709
-0.780072,-0.121079,0,2710
-0.675522,-0.10532,0,2711
-0.583812,-0.0914953,0,2712
-0.503365,-0.0793688,0,2713
-0.432797,-0.0687315,0,2714
-0.370895,-0.0594005,0,2715
-0.316595,-0.0512155,0,2716
-0.268963,-0.0440356,0,2717
-0.227182,-0.0377375,0,2718
-0.190531,-0.0322128,0,2719
-0.158381,-0.0273666,0,2720
-0.130179,-0.0231155,0,2721
-0.105441,-0.0193865,0,2722
-0.0837407,-0.0161155,0,2723
-0.0647054,-0.0132461,0,2724
-0.0480078,-0.0107291,0,2725
-0.0333607,-0.00852127,0,2726
-0.0205124,-0.00658454,0,2727
-0.00924203,-0.00488566,0,2728
0.000644119,-0.00339541,0,2729
-3.49776,0.100406,0,2730
-3.30542,0.094944,0,2731
-3.11309,0.0894822,0,2732
-2.92075,0.0840204,0,2733
-2.72842,0.0785586,0,2734
-2.53608,0.0730968,0,2735
-2.34374,0.067635,0,2736
-2.15141,0.0621733,0,2737
-1.95907,0.0567115,0,2738
-1.76674,0.0512497,0,2739
-1.5744,0.0457879,0,2740
-1.38206,0.0403261,0,2741
-1.20357,0.0352572,0,2742
-1.04699,0.0308109,0,2743
-0.90964,0.0269106,0,2744
-0.789159,0.0234893,0,2745
-0.683474,0.0204881,0,2746
-0.590768,0.0178555,0,2747
-0.509446,0.0155462,0,2748
-0.438112,0.0135205,0,2749
-0.375538,0.0117436,0,2750
-0.320648,0.0101849,0,2751
-0.2725,0.00881762,0,2752
-0.230264,0.00761824,0,2753
-0.193215,0.00656616,0,2754
-0.160716,0.00564328,0,2755
-0.132208,0.00483374,0,2756
-0.107201,0.00412361,0,2757
-0.0852653,0.00350069,0,2758
-0.0660233,0.00295428,0,2759
-0.0491443,0.00247496,0,2760
-0.0343382,0.00205451,0,2761
-0.0213504,0.00168569,0,2762
-0.00995757,0.00136217,0,2763
3.59456e-05,0.00107838,0,2764
-3.4236,0.722554,0,2765
-3.23529,0.683123,0,2766
-3.04699,0.643691,0,2767
-2.85869,0.60426,0,2768
-2.67038,0.564828,0,2769
-2.48208,0.525397,0,2770
-2.29378,0.485965,0,2771
-2.10548,0.446534,0,2772
-1.91717,0.407102,0,2773
-1.72887,0.367671,0,2774
-1.54057,0.328239,0,2775
-1.35227,0.288808,0,2776
-1.17751,0.252213,0,2777
-1.02422,0.220113,0,2778
-0.889749,0.191954,0,2779
-0.771795,0.167254,0,2780
-0.668326,0.145587,0,2781
-0.577564,0.126581,0,2782
-0.497948,0.109909,0,2783
-0.428109,0.0952849,0,2784
-0.366847,0.0824563,0,2785
-0.313109,0.0712033,0,2786
-0.26597,0.0613321,0,2787
-0.22462,0.0526732,0,2788
-0.188348,0.0450777,0,2789
-0.15653,0.038415,0,2790
-0.12862,0.0325705,0,2791
-0.104138,0.0274437,0,2792
-0.0826619,0.0229466,0,2793
-0.0638234,0.0190017,0,2794
-0.0472984,0.0155413,0,2795
-0.0328028,0.0125058,0,2796
-0.0200873,0.00984314,0,2797
-0.00893342,0.00750745,0,2798
0.000850521,0.00545861,0,2799
-3.2401,1.32164,0,2800
-3.06179,1.24948,0,2801
-2.88347,1.17733,0,2802
-2.70515,1.10518,0,2803
-2.52683,1.03303,0,2804
-2.34852,0.960878,0,2805
-2.1702,0.888726,0,2806
-1.99188,0.816575,0,2807
-1.81357,0.744423,0,2808
-1.63525,0.672271,0,2809
-1.45693,0.60012,0,2810
-1.27861,0.527968,0,2811
-1.11313,0.461008,0,2812
-0.967961,0.40227,0,2813
-0.840623,0.350747,0,2814
-0.728924,0.30555,0,2815
-0.630942,0.265904,0,2816
-0.544993,0.231127,0,2817
-0.469599,0.200621,0,2818
-0.403464,0.173861,0,2819
-0.34545,0.150387,0,2820
-0.294562,0.129796,0,2821
-0.249922,0.111734,0,2822
-0.210765,0.0958902,0,2823
-0.176417,0.0819919,0,2824
-0.146286,0.0698005,0,2825
-0.119856,0.0591062,0,2826
-0.096672,0.0497253,0,2827
-0.0763349,0.0414964,0,2828
-0.0584954,0.0342781,0,2829
-0.0428467,0.0279462,0,2830
-0.0291197,0.022392,0,2831
-0.0170786,0.0175198,0,2832
-0.00651614,0.013246,0,2833
0.00274896,0.009497,0,2834
-2.95236,1.87821,0,2835
-2.78975,1.77567,0,2836
-2.62713,1.67313,0,2837
-2.46451,1.57058,0,2838
-2.3019,1.46804,0,2839
-2.13928,1.3655,0,2840
-1.97667,1.26296,0,2841
-1.81405,1.16042,0,2842
-1.65144,1.05788,0,2843
-1.48882,0.955334,0,2844
-1.3262,0.852792,0,2845
-1.16359,0.75025,0,2846
-1.01267,0.655086,0,2847
-0.88029,0.571609,0,2848
-0.764165,0.498383,0,2849
-0.662301,0.43415,0,2850
-0.572947,0.377806,0,2851
-0.494566,0.32838,0,2852
-0.42581,0.285025,0,2853
-0.365499,0.246994,0,2854
-0.312594,0.213633,0,2855
-0.266186,0.184369,0,2856
-0.225477,0.1587,0,2857
-0.189768,0.136182,0,2858
-0.158444,0.11643,0,2859
-0.130967,0.0991035,0,2860
-0.106864,0.0839048,0,2861
-0.085721,0.0705727,0,2862
-0.0671747,0.0588778,0,2863
-0.050906,0.0486191,0,2864
-0.0366352,0.0396203,0,2865
-0.024117,0.0317266,0,2866
-0.0131361,0.0248023,0,2867
-0.00350372,0.0187284,0,2868
0.00494554,0.0134003,0,2869
-2.57007,2.37462,0,2870
-2.42832,2.24497,0,2871
-2.28658,2.11533,0,2872
-2.14483,1.98569,0,2873
-2.00309,1.85604,0,2874
-1.86134,1.7264,0,2875
-1.7196,1.59676,0,2876
-1.57785,1.46711,0,2877
-1.43611,1.33747,0,2878
-1.29436,1.20783,0,2879
-1.15262,1.07819,0,2880
-1.01087,0.948542,0,2881
-0.879326,0.828226,0,2882
-0.763934,0.722686,0,2883
-0.662713,0.630107,0,2884
-0.573923,0.548897,0,2885
-0.496036,0.477661,0,2886
-0.427715,0.415173,0,2887
-0.367784,0.360358,0,2888
-0.315213,0.312276,0,2889
-0.269098,0.270098,0,2890
-0.228646,0.2331,0,2891
-0.193162,0.200646,0,2892
-0.162036,0.172177,0,2893
-0.134732,0.147204,0,2894
-0.110782,0.125298,0,2895
-0.0897723,0.106083,0,2896
-0.0713431,0.089227,0,2897
-0.0551771,0.0744412,0,2898
-0.0409963,0.0614712,0,2899
-0.0285571,0.050094,0,2900
-0.0176455,0.0401141,0,2901
-0.00807393,0.0313597,0,2902
0.000322189,0.0236804,0,2903
0.00768702,0.0169442,0,2904
-2.20391,2.71888,0,2905
-2.08212,2.57051,0,2906
-1.96033,2.42214,0,2907
-1.83854,2.27378,0,2908
-1.71675,2.12541,0,2909
-1.59496,1.97705,0,2910
-1.47317,1.82868,0,2911
-1.35138,1.68032,0,2912
-1.22959,1.53195,0,2913
-1.10779,1.38359,0,2914
-0.986003,1.23522,0,2915
-0.864212,1.08685,0,2916
-0.751183,0.949163,0,2917
-0.652035,0.828381,0,2918
-0.565063,0.722433,0,2919
-0.488772,0.629495,0,2920
-0.42185,0.547971,0,2921
-0.363147,0.476459,0,2922
-0.311653,0.413728,0,2923
-0.266482,0.358702,0,2924
-0.226859,0.310433,0,2925
-0.192102,0.268092,0,2926
-0.161613,0.230951,0,2927
-0.134868,0.198371,0,2928
-0.111408,0.169792,0,2929
-0.0908293,0.144722,0,2930
-0.0727775,0.122732,0,2931
-0.0569426,0.103442,0,2932
-0.0430523,0.0865207,0,2933
-0.0308679,0.0716776,0,2934
-0.0201798,0.0586574,0,2935
-0.0108042,0.0472362,0,2936
-0.0025801,0.0372175,0,2937
0.00463407,0.0284292,0,2938
0.0109621,0.0207202,0,2939
-1.88098,2.95065,0,2940
-1.77673,2.78975,0,2941
-1.67248,2.62884,0,2942
-1.56823,2.46793,0,2943
-1.46398,2.30703,0,2944
-1.35974,2.14612,0,2945
-1.25549,1.98522,0,2946
-1.15124,1.82431,0,2947
-1.04699,1.66341,0,2948
-0.942745,1.5025,0,2949
-0.838498,1.34159,0,2950
-0.73425,1.18069,0,2951
-0.637502,1.03136,0,2952
-0.552636,0.900368,0,2953
-0.478192,0.785464,0,2954
-0.41289,0.684671,0,2955
-0.355608,0.596256,0,2956
-0.30536,0.518699,0,2957
-0.261283,0.450667,0,2958
-0.22262,0.390989,0,2959
-0.188704,0.338641,0,2960
-0.158953,0.292721,0,2961
-0.132856,0.25244,0,2962
-0.109964,0.217106,0,2963
-0.0898833,0.186112,0,2964
-0.0722686,0.158923,0,2965
-0.056817,0.135074,0,2966
-0.043263,0.114154,0,2967
-0.0313736,0.0958022,0,2968
-0.0209442,0.0797046,0,2969
-0.0117957,0.0655839,0,2970
-0.00377064,0.0531973,0,2971
0.00326888,0.0423318,0,2972
0.00944389,0.0328007,0,2973
0.0148604,0.0244401,0,2974
-1.59943,3.11293,0,2975
-1.5104,2.94332,0,2976
-1.42138,2.7737,0,2977
-1.33235,2.60409,0,2978
-1.24333,2.43448,0,2979
-1.1543,2.26487,0,2980
-1.06527,2.09526,0,2981
-0.976248,1.92565,0,2982
-0.887222,1.75604,0,2983
-0.798196,1.58642,0,2984
-0.70917,1.41681,0,2985
-0.620144,1.2472,0,2986
-0.537523,1.08979,0,2987
-0.465049,0.951715,0,2988
-0.401475,0.830594,0,2989
-0.345708,0.724348,0,2990
-0.29679,0.63115,0,2991
-0.253879,0.549397,0,2992
-0.216238,0.477684,0,2993
-0.18322,0.414777,0,2994
-0.154257,0.359596,0,2995
-0.12885,0.311192,0,2996
-0.106564,0.268732,0,2997
-0.087014,0.231487,0,2998
-0.0698653,0.198815,0,2999
-0.0548226,0.170156,0,3000
-0.0416272,0.145016,0,3001
-0.0300523,0.122964,0,3002
-0.0198989,0.10362,0,3003
-0.0109924,0.0866511,0,3004
-0.00317969,0.0717664,0,3005
0.00367357,0.0587096,0,3006
0.0096852,0.0472563,0,3007
0.0149586,0.0372095,0,3008
0.0195841,0.0283966,0,3009
-1.35669,3.22521,0,3010
-1.28072,3.04963,0,3011
-1.20475,2.87406,0,3012
-1.12878,2.69849,0,3013
-1.05281,2.52292,0,3014
-0.976845,2.34735,0,3015
-0.900877,2.17178,0,3016
-0.824909,1.9962,0,3017
-0.748942,1.82063,0,3018
-0.672974,1.64506,0,3019
-0.597006,1.46949,0,3020
-0.521038,1.29392,0,3021
-0.450535,1.13098,0,3022
-0.388691,0.988049,0,3023
-0.334442,0.862672,0,3024
-0.286855,0.752693,0,3025
-0.245112,0.65622,0,3026
-0.208496,0.571594,0,3027
-0.176376,0.497361,0,3028
-0.1482,0.432244,0,3029
-0.123485,0.375124,0,3030
-0.101805,0.325019,0,3031
-0.0827877,0.281067,0,3032
-0.0661057,0.242512,0,3033
-0.0514723,0.208693,0,3034
-0.038636,0.179027,0,3035
-0.0273761,0.153003,0,3036
-0.017499,0.130176,0,3037
-0.00883483,0.110152,0,3038
-0.00123471,0.0925874,0,3039
0.00543206,0.0771797,0,3040
0.0112801,0.0636641,0,3041
0.01641,0.0518083,0,3042
0.0209098,0.0414085,0,3043
0.0248569,0.0322859,0,3044
-1.14829,3.30574,0,3045
-1.08344,3.12595,0,3046
-1.01858,2.94617,0,3047
-0.953729,2.76639,0,3048
-0.888873,2.5866,0,3049
-0.824018,2.40682,0,3050
-0.759163,2.22704,0,3051
-0.694307,2.04726,0,3052
-0.629452,1.86747,0,3053
-0.564597,1.68769,0,3054
-0.499741,1.50791,0,3055
-0.434886,1.32812,0,3056
-0.374697,1.16127,0,3057
-0.3219,1.01492,0,3058
-0.275586,0.886533,0,3059
-0.23496,0.773915,0,3060
-0.199323,0.675127,0,3061
-0.168063,0.588472,0,3062
-0.140642,0.512458,0,3063
-0.116588,0.445779,0,3064
-0.095488,0.387289,0,3065
-0.0769794,0.335982,0,3066
-0.0607438,0.290976,0,3067
-0.046502,0.251497,0,3068
-0.0340092,0.216866,0,3069
-0.0230506,0.186488,0,3070
-0.0134378,0.159841,0,3071
-0.0050055,0.136466,0,3072
0.00239124,0.115961,0,3073
0.0088796,0.0979753,0,3074
0.0145712,0.082198,0,3075
0.0195637,0.0683582,0,3076
0.0239432,0.056218,0,3077
0.0277848,0.0455688,0,3078
0.0311545,0.0362273,0,3079
-0.97105,3.3624,0,3080
-0.9156,3.1797,0,3081
-0.86015,2.997,0,3082
-0.804701,2.8143,0,3083
-0.749251,2.6316,0,3084
-0.693801,2.4489,0,3085
-0.638351,2.2662,0,3086
-0.582901,2.0835,0,3087
-0.527451,1.9008,0,3088
-0.472002,1.7181,0,3089
-0.416552,1.5354,0,3090
-0.361102,1.35271,0,3091
-0.309642,1.18315,0,3092
-0.264501,1.03442,0,3093
-0.224904,0.903953,0,3094
-0.19017,0.789508,0,3095
-0.159701,0.689118,0,3096
-0.132974,0.601057,0,3097
-0.10953,0.523811,0,3098
-0.0889641,0.45605,0,3099
-0.0709242,0.396612,0,3100
-0.0550997,0.344472,0,3101
-0.0412186,0.298736,0,3102
-0.0290422,0.258617,0,3103
-0.0183612,0.223424,0,3104
-0.00899181,0.192553,0,3105
-0.000773085,0.165474,0,3106
0.00643633,0.14172,0,3107
0.0127604,0.120883,0,3108
0.0183078,0.102605,0,3109
0.0231739,0.086572,0,3110
0.0274425,0.0725077,0,3111
0.0311868,0.0601706,0,3112
0.0344713,0.0493487,0,3113
0.0373523,0.0398557,0,3114
-0.814408,3.40359,0,3115
-0.767091,3.21886,0,3116
-0.719774,3.03413,0,3117
-0.672458,2.8494,0,3118
-0.625141,2.66467,0,3119
-0.577825,2.47994,0,3120
-0.530508,2.29521,0,3121
-0.483191,2.11049,0,3122
-0.435875,1.92576,0,3123
-0.388558,1.74103,0,3124
-0.341242,1.5563,0,3125
-0.293925,1.37157,0,3126
-0.250013,1.20013,0,3127
-0.211493,1.04975,0,3128
-0.177704,0.917831,0,3129
-0.148065,0.802116,0,3130
-0.122065,0.70061,0,3131
-0.0992583,0.611571,0,3132
-0.0792525,0.533466,0,3133
-0.0617035,0.464953,0,3134
-0.0463096,0.404854,0,3135
-0.0328062,0.352135,0,3136
-0.0209612,0.305891,0,3137
-0.0105708,0.265325,0,3138
-0.00145638,0.229742,0,3139
0.0065387,0.198528,0,3140
0.0135519,0.171148,0,3141
0.0197039,0.14713,0,3142
0.0251003,0.126062,0,3143
0.0298341,0.107581,0,3144
0.0339865,0.0913693,0,3145
0.0376289,0.0771488,0,3146
0.040824,0.0646746,0,3147
0.0436268,0.0537324,0,3148
0.0460852,0.044134,0,3149
-0.674942,3.43358,0,3150
-0.634801,3.24743,0,3151
-0.59466,3.06127,0,3152
-0.554519,2.87512,0,3153
-0.514378,2.68897,0,3154
-0.474237,2.50281,0,3155
-0.434096,2.31666,0,3156
-0.393955,2.1305,0,3157
-0.353815,1.94435,0,3158
-0.313674,1.7582,0,3159
-0.273533,1.57204,0,3160
-0.233392,1.38589,0,3161
-0.196139,1.21313,0,3162
-0.163461,1.06158,0,3163
-0.134796,0.928648,0,3164
-0.109652,0.81204,0,3165
-0.087595,0.709752,0,3166
-0.068247,0.620025,0,3167
-0.0512751,0.541317,0,3168
-0.0363875,0.472276,0,3169
-0.0233282,0.411713,0,3170
-0.0118727,0.358588,0,3171
-0.00182394,0.311987,0,3172
0.00699072,0.271108,0,3173
0.0147229,0.23525,0,3174
0.0215055,0.203796,0,3175
0.0274551,0.176204,0,3176
0.0326741,0.152001,0,3177
0.0372522,0.13077,0,3178
0.041268,0.112147,0,3179
0.0447907,0.0958101,0,3180
0.0478808,0.0814799,0,3181
0.0505914,0.0689095,0,3182
0.0529691,0.0578829,0,3183
0.0550546,0.0482104,0,3184
-0.553473,3.45499,0,3185
-0.519471,3.26788,0,3186
-0.485471,3.08077,0,3187
-0.45147,2.89366,0,3188
-0.417469,2.70655,0,3189
-0.383468,2.51944,0,3190
-0.349467,2.33234,0,3191
-0.315466,2.14523,0,3192
-0.281465,1.95812,0,3193
-0.247464,1.77101,0,3194
-0.213463,1.5839,0,3195
-0.179462,1.39679,0,3196
-0.147907,1.22314,0,3197
-0.120228,1.07082,0,3198
-0.0959476,0.937207,0,3199
-0.0746491,0.82,0,3200
-0.0559662,0.717188,0,3201
-0.0395777,0.627001,0,3202
-0.0252018,0.54789,0,3203
-0.0125914,0.478494,0,3204
-0.00152963,0.41762,0,3205
0.00817368,0.364223,0,3206
0.0166853,0.317383,0,3207
0.0241517,0.276295,0,3208
0.0307012,0.240253,0,3209
0.0364463,0.208637,0,3210
0.0414859,0.180904,0,3211
0.0459066,0.156576,0,3212
0.0497844,0.135237,0,3213
0.053186,0.116518,0,3214
0.0561698,0.100097,0,3215
0.0587872,0.0856937,0,3216
0.0610832,0.0730589,0,3217
0.0630972,0.0619757,0,3218
0.0648637,0.0522536,0,3219
-0.445728,3.47094,0,3220
-0.417038,3.28318,0,3221
-0.388349,3.09543,0,3222
-0.359659,2.90767,0,3223
-0.33097,2.71991,0,3224
-0.30228,2.53215,0,3225
-0.273591,2.34439,0,3226
-0.244901,2.15664,0,3227
-0.216212,1.96888,0,3228
-0.187522,1.78112,0,3229
-0.158833,1.59336,0,3230
-0.130143,1.4056,0,3231
-0.103518,1.23135,0,3232
-0.0801623,1.0785,0,3233
-0.0596749,0.944424,0,3234
-0.0417036,0.826811,0,3235
-0.0259392,0.723641,0,3236
-0.0121109,0.633141,0,3237
1.92975e-05,0.553756,0,3238
0.0106598,0.484119,0,3239
0.0199935,0.423034,0,3240
0.0281811,0.369451,0,3241
0.0353631,0.322449,0,3242
0.0416631,0.281218,0,3243
0.0471894,0.245051,0,3244
0.0520371,0.213326,0,3245
0.0562894,0.185496,0,3246
0.0600196,0.161084,0,3247
0.0632916,0.139671,0,3248
0.0661618,0.120887,0,3249
0.0686795,0.104409,0,3250
0.0708881,0.0899557,0,3251
0.0728254,0.0772771,0,3252
0.0745248,0.0661554,0,3253
0.0760153,0.0563996,0,3254
-0.349125,3.48191,0,3255
-0.325074,3.29378,0,3256
-0.301023,3.10566,0,3257
-0.276972,2.91753,0,3258
-0.252921,2.72941,0,3259
-0.228871,2.54128,0,3260
-0.20482,2.35315,0,3261
-0.180769,2.16503,0,3262
-0.156718,1.9769,0,3263
-0.132667,1.78877,0,3264
-0.108616,1.60065,0,3265
-0.0845655,1.41252,0,3266
-0.062245,1.23793,0,3267
-0.0426657,1.08478,0,3268
-0.0254908,0.950439,0,3269
-0.0104251,0.832595,0,3270
0.00279037,0.729223,0,3271
0.0143829,0.638546,0,3272
0.0245518,0.559005,0,3273
0.0334719,0.489232,0,3274
0.0412965,0.428027,0,3275
0.0481603,0.374339,0,3276
0.0541811,0.327245,0,3277
0.0594625,0.285933,0,3278
0.0640953,0.249695,0,3279
0.0681592,0.217908,0,3280
0.071724,0.190024,0,3281
0.074851,0.165564,0,3282
0.077594,0.144108,0,3283
0.0800001,0.125288,0,3284
0.0821108,0.108778,0,3285
0.0839622,0.094296,0,3286
0.0855863,0.0815925,0,3287
0.0870109,0.070449,0,3288
0.0882604,0.060674,0,3289
-0.261087,3.48944,0,3290
-0.241161,3.30113,0,3291
-0.221235,3.11282,0,3292
-0.201309,2.92451,0,3293
-0.181383,2.7362,0,3294
-0.161457,2.54789,0,3295
-0.141531,2.35958,0,3296
-0.121605,2.17127,0,3297
-0.101679,1.98296,0,3298
-0.0817531,1.79465,0,3299
-0.0618272,1.60634,0,3300
-0.0419012,1.41803,0,3301
-0.0234089,1.24327,0,3302
-0.00718752,1.08997,0,3303
0.00704173,0.955498,0,3304
0.0195235,0.837539,0,3305
0.0304725,0.734067,0,3306
0.0400768,0.643301,0,3307
0.0485017,0.563682,0,3308
0.0558919,0.493841,0,3309
0.0623746,0.432577,0,3310
0.0680611,0.378836,0,3311
0.0730493,0.331695,0,3312
0.0774249,0.290344,0,3313
0.0812632,0.254071,0,3314
0.08463,0.222252,0,3315
0.0875835,0.194341,0,3316
0.0901742,0.169857,0,3317
0.0924467,0.148381,0,3318
0.0944402,0.129541,0,3319
0.0961888,0.113016,0,3320
0.0977228,0.0985195,0,3321
0.0990683,0.0858036,0,3322
0.100249,0.0746493,0,3323
0.101284,0.0648648,0,3324
-0.18093,3.49484,0,3325
-0.164557,3.30648,0,3326
-0.148184,3.11812,0,3327
-0.131811,2.92975,0,3328
-0.115438,2.74139,0,3329
-0.0990648,2.55303,0,3330
-0.0826917,2.36467,0,3331
-0.0663187,2.1763,0,3332
-0.0499456,1.98794,0,3333
-0.0335725,1.79958,0,3334
-0.0171995,1.61122,0,3335
-0.000826393,1.42285,0,3336
0.0143687,1.24804,0,3337
0.0276977,1.0947,0,3338
0.0393898,0.96019,0,3339
0.049646,0.842198,0,3340
0.0586427,0.738696,0,3341
0.0665346,0.647905,0,3342
0.0734572,0.568264,0,3343
0.0795297,0.498403,0,3344
0.0848565,0.437122,0,3345
0.0895291,0.383366,0,3346
0.0936279,0.336212,0,3347
0.0972233,0.294849,0,3348
0.100377,0.258566,0,3349
0.103144,0.226738,0,3350
0.105571,0.198819,0,3351
0.107699,0.174329,0,3352
0.109567,0.152846,0,3353
0.111205,0.134002,0,3354
0.112642,0.117471,0,3355
0.113902,0.102971,0,3356
0.115008,0.0902516,0,3357
0.115977,0.0790942,0,3358
0.116828,0.0693069,0,3359
-0.106954,3.49761,0,3360
-0.093721,3.30934,0,3361
-0.0804879,3.12106,0,3362
-0.0672549,2.93278,0,3363
-0.0540219,2.7445,0,3364
-0.0407889,2.55622,0,3365
-0.0275558,2.36794,0,3366
-0.0143228,2.17966,0,3367
-0.00108978,1.99138,0,3368
0.0121432,1.8031,0,3369
0.0253763,1.61483,0,3370
0.0386093,1.42655,0,3371
0.0508902,1.25181,0,3372
0.061663,1.09854,0,3373
0.0711128,0.964089,0,3374
0.0794021,0.84615,0,3375
0.0866734,0.742694,0,3376
0.0930517,0.651943,0,3377
0.0986467,0.572337,0,3378
0.103555,0.502508,0,3379
0.10786,0.441254,0,3380
0.111636,0.387522,0,3381
0.114949,0.340389,0,3382
0.117855,0.299044,0,3383
0.120404,0.262777,0,3384
0.12264,0.230963,0,3385
0.124601,0.203057,0,3386
0.126322,0.178577,0,3387
0.127831,0.157104,0,3388
0.129155,0.138268,0,3389
0.130316,0.121745,0,3390
0.131335,0.107251,0,3391
0.132229,0.0945373,0,3392
0.133012,0.0833849,0,3393
0.1337,0.073602,0,3394
-0.0381277,3.49915,0,3395
-0.0276591,3.31101,0,3396
-0.0171906,3.12287,0,3397
-0.0067221,2.93474,0,3398
0.00374637,2.7466,0,3399
0.0142148,2.55846,0,3400
0.0246833,2.37032,0,3401
0.0351518,2.18218,0,3402
0.0456203,1.99405,0,3403
0.0560887,1.80591,0,3404
0.0665572,1.61777,0,3405
0.0770257,1.42963,0,3406
0.086741,1.25503,0,3407
0.0952632,1.10187,0,3408
0.102739,0.967521,0,3409
0.109296,0.84967,0,3410
0.115049,0.746291,0,3411
0.120094,0.655609,0,3412
0.124521,0.576062,0,3413
0.128403,0.506285,0,3414
0.131809,0.445077,0,3415
0.134796,0.391385,0,3416
0.137417,0.344287,0,3417
0.139716,0.302974,0,3418
0.141732,0.266733,0,3419
0.143501,0.234944,0,3420
0.145053,0.207058,0,3421
0.146414,0.182597,0,3422
0.147608,0.16114,0,3423
0.148655,0.142318,0,3424
0.149574,0.125807,0,3425
0.15038,0.111324,0,3426
0.151087,0.0986201,0,3427
0.151707,0.0874759,0,3428
0.15225,0.0777003,0,3429
0.0260714,3.5,0,3430
0.034139,3.31202,0,3431
0.0422064,3.12405,0,3432
0.0502738,2.93607,0,3433
0.0583412,2.74809,0,3434
0.0664086,2.56012,0,3435
0.074476,2.37214,0,3436
0.0825434,2.18417,0,3437
0.0906108,1.99619,0,3438
0.0986782,1.80821,0,3439
0.106746,1.62024,0,3440
0.114813,1.43226,0,3441
0.1223,1.25781,0,3442
0.128867,1.10478,0,3443
0.134628,0.970545,0,3444
0.139682,0.852795,0,3445
0.144115,0.749506,0,3446
0.148003,0.658901,0,3447
0.151414,0.579423,0,3448
0.154406,0.509706,0,3449
0.157031,0.44855,0,3450
0.159333,0.394904,0,3451
0.161353,0.347847,0,3452
0.163124,0.306569,0,3453
0.164678,0.27036,0,3454
0.166042,0.238597,0,3455
0.167237,0.210736,0,3456
0.168286,0.186296,0,3457
0.169206,0.164857,0,3458
0.170013,0.146051,0,3459
0.170721,0.129555,0,3460
0.171342,0.115084,0,3461
0.171887,0.102391,0,3462
0.172365,0.0912562,0,3463
0.172784,0.081489,0,3464
0.0868433,3.5,0,3465
0.0927931,3.3122,0,3466
0.0987427,3.12441,0,3467
0.104692,2.93661,0,3468
0.110642,2.74881,0,3469
0.116591,2.56101,0,3470
0.122541,2.37322,0,3471
0.128491,2.18542,0,3472
0.13444,1.99762,0,3473
0.14039,1.80982,0,3474
